dataset	cell_line_label	gene	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc	is_depleted_mageck	is_enriched_mageck	BF	is_depleted_bagel
scaled	Mel202	BUB1B	8	0.0053237	0.02047	0.129928	167	5	-0.68565	0.99994	0.99994	0.999995	1014	0	-0.68565	0	0	4.103125	1
scaled	Mel202	MAT2A	8	0.0055043	0.021142	0.133398	168	5	-0.71556	0.99848	0.99846	0.999995	967	0	-0.71556	0	0	6.68604166666667	1
scaled	Mel202	USP5	8	0.005609	0.021563	0.135245	169	4	-0.63649	0.53939	0.53941	0.999995	479	0	-0.63649	0	0	3.82820833333333	1
scaled	Mel202	INTS2	8	0.0057066	0.021983	0.13707	170	5	-0.60031	0.99637	0.99629	0.999995	943	0	-0.60031	0	0	4.13983333333333	1
scaled	Mel202	SKA1	8	0.0063467	0.024477	0.150846	171	5	-0.64171	0.86611	0.86549	0.999995	762	0	-0.64171	0	0	4.87870833333333	1
scaled	Mel202	SIN3A	8	0.006421	0.024673	0.151176	172	5	-0.64475	0.99956	0.99947	0.999995	985	0	-0.64475	0	0	3.55320833333333	1
scaled	Mel202	BAP1	8	0.00649	0.024907	0.15173	173	4	-0.64647	0.99743	0.99742	0.999995	951	0	-0.64647	0	0	6.04129166666667	1
scaled	Mel202	POLR2A	8	0.0065337	0.025093	0.151994	174	5	-0.51006	0.65401	0.65497	0.999995	569	0	-0.51006	0	0	4.180125	1
scaled	Mel202	ATR	8	0.0068218	0.026224	0.157938	175	5	-0.70178	0.43989	0.44028	0.999995	382	0	-0.70178	0	0	4.36125	1
scaled	Mel202	MED8	8	0.0071717	0.027382	0.163366	176	4	-0.67102	0.96833	0.96764	0.999995	880	0	-0.67102	0	0	5.127625	1
scaled	Mel202	CFL1	8	0.0071992	0.027522	0.163366	177	4	-0.56996	0.99989	0.99986	0.999995	1007	0	-0.56996	0	0	3.31120833333333	1
scaled	Mel202	NDUFC1	8	0.007241	0.027587	0.163366	178	5	-0.66756	0.99595	0.99589	0.999995	940	0	-0.66756	0	0	4.23091666666667	1
scaled	Mel202	ATP6V1D	8	0.0074472	0.028166	0.165171	179	5	-0.63179	0.43595	0.4363	0.999995	378	0	-0.63179	0	0	5.64895833333333	1
scaled	Mel202	KIF4A	8	0.0074681	0.028204	0.165171	180	5	-0.65815	0.98936	0.98905	0.999995	918	0	-0.65815	0	0	2.86820833333333	1
scaled	Mel202	DGAT1	8	0.0076365	0.028904	0.168344	181	5	-0.57235	0.88347	0.88312	0.999995	779	0	-0.57235	0	0	1.91770833333333	1
scaled	Mel202	RPP14	8	0.0077919	0.029362	0.170075	182	4	-0.59993	0.2138	0.21438	0.999995	179	0	-0.59993	0	0	3.15829166666667	1
scaled	Mel202	RNF20	8	0.0079162	0.029904	0.172272	183	5	-0.56159	0.10937	0.10957	0.999995	87	0	-0.56159	0	0	2.84041666666667	1
scaled	Mel202	MANF	8	0.0082483	0.030913	0.177121	184	5	-0.58227	0.99997	0.99999	0.999995	1020	0	-0.58227	0	0	1.868875	1
scaled	Mel202	RALGPS2	8	0.0084296	0.031464	0.179309	185	5	-0.51283	0.98613	0.98605	0.999995	910	0	-0.51283	0	0	1.570375	1
scaled	Mel202	RPL27A	4	0.0085849	0.022543	0.139743	186	2	-0.42515	0.35747	0.35411	0.999995	315	0	-0.42515	0	0	5.477625	1
scaled	Mel202	FANCM	8	0.0088217	0.032949	0.186769	187	4	-0.60097	0.99986	0.9998	0.999995	1006	0	-0.60097	0	0	3.20495833333333	1
scaled	Mel202	TOP1	8	0.0092089	0.034107	0.191707	188	5	-0.61981	0.99974	0.99968	0.999995	992	0	-0.61981	0	0	2.582375	1
scaled	Mel202	PAF1	8	0.0092333	0.034182	0.191707	189	5	-0.60441	0.99521	0.99522	0.999995	937	0	-0.60441	0	0	3.323125	1
scaled	Mel202	XRCC4	8	0.0093068	0.034415	0.192001	190	5	-0.43528	0.95139	0.95083	0.999995	853	0	-0.43528	0	0	2.83033333333333	1
scaled	Mel202	INCENP	8	0.0096053	0.035602	0.197579	191	5	-0.61849	0.93717	0.93646	0.999995	837	0	-0.61849	0	0	4.22345833333333	1
scaled	Mel202	AP2A1	8	0.010359	0.03775	0.207331	192	4	-0.73834	0.99979	0.99972	0.999995	1000	0	-0.73834	0	0	4.1985	1
scaled	Mel202	KPNA2	7	0.011463	0.037675	0.207331	193	4	-0.72295	0.95796	0.95747	0.999995	864	0	-0.72295	0	0	2.81907738095238	1
scaled	Mel202	SNRPB	8	0.011534	0.040739	0.220322	194	3	-0.53858	0.99769	0.99765	0.999995	953	0	-0.53858	0	0	4.73633333333333	1
scaled	Mel202	ATP6V1E1	7	0.011786	0.038544	0.2106	195	4	-0.54779	0.40096	0.40082	0.999995	353	0	-0.54779	0	0	4.18369642857143	1
scaled	Mel202	PKM	6	0.012363	0.039095	0.212516	196	4	-0.65828	0.90851	0.90997	0.999995	804	0	-0.65828	0	0	3.18506944444444	1
scaled	Mel202	EIF3J	7	0.012887	0.04143	0.222923	197	4	-0.76523	0.99842	0.99844	0.999995	966	0	-0.76523	0	0	4.7833630952381	1
scaled	Mel202	COPG1	8	0.013075	0.044718	0.239399	198	4	-0.44773	0.27708	0.27782	0.999995	243	0	-0.44773	0	0	2.348125	1
scaled	Mel202	ATP5PB	8	0.014268	0.047819	0.253441	199	4	-0.64996	0.17842	0.17862	0.999995	149	0	-0.64996	0	0	4.24816666666667	1
scaled	Mel202	YIPF5	8	0.014756	0.049061	0.256621	200	4	-0.50809	0.18155	0.18189	0.999995	151	0	-0.50809	0	0	3.44295833333333	1
scaled	Mel202	PTTG1	7	0.015045	0.047343	0.252177	201	4	-0.58852	0.9283	0.92769	0.999995	822	0	-0.58852	0	0	3.22260119047619	1
scaled	Mel202	DGKZ	6	0.01571	0.049145	0.256621	202	4	-0.58358	0.98848	0.98855	0.999995	913	0	-0.58358	0	0	3.194625	1
scaled	Mel202	GABPB1	8	0.015718	0.051322	0.265371	203	4	-0.47883	0.30397	0.30444	0.999995	267	0	-0.47883	0	0	4.252	1
scaled	Mel202	THRAP3	7	0.015883	0.049426	0.256819	204	4	-0.69646	0.99931	0.99931	0.999995	978	0	-0.69646	0	0	3.58150595238095	1
scaled	Mel202	NAPA	8	0.017464	0.05573	0.286768	205	4	-0.35951	0.96411	0.96362	0.999995	872	0	-0.35951	0	0	2.62733333333333	1
scaled	Mel202	TOP1MT	8	0.01792	0.056805	0.288479	206	4	-0.562	0.9546	0.95383	0.999995	857	0	-0.562	0	0	2.85345833333333	1
scaled	Mel202	MRPL55	8	0.017961	0.056879	0.288479	207	3	-0.34246	0.28476	0.28541	0.999995	253	0	-0.34246	0	0	3.00616666666667	1
scaled	Mel202	DHX29	7	0.018346	0.056113	0.287344	208	4	-0.60205	0.95604	0.95548	0.999995	859	0	-0.60205	0	0	3.86269642857143	1
scaled	Mel202	NMT1	8	0.018491	0.058066	0.292314	209	3	-0.51517	0.97854	0.97792	0.999995	899	0	-0.51517	0	0	4.61141666666667	1
scaled	Mel202	ZMAT2	8	0.01854	0.058187	0.292314	210	4	-0.20153	0.51176	0.51212	0.999995	452	0	-0.20153	0	0	1.91808333333333	1
scaled	Mel202	TAF1	8	0.01875	0.058729	0.293644	211	4	-0.30223	0.12688	0.12752	0.999995	101	0	-0.30223	0	0	1.09275	1
scaled	Mel202	IPO5	8	0.020823	0.064156	0.319272	212	4	-0.54115	0.99706	0.99693	0.999995	949	0	-0.54115	0	0	2.46670833333333	1
scaled	Mel202	PMM2	8	0.021681	0.066295	0.328375	213	4	-0.60917	0.50273	0.50283	0.999995	445	0	-0.60917	0	0	2.86216666666667	1
scaled	Mel202	KIF20A	16	0.02189	0.0886	0.423624	214	7	-0.48778	0.66623	0.66514	0.999995	587	0	-0.48778	0	0	2.19991666666667	1
scaled	Mel202	TSG101	8	0.02209	0.067453	0.332558	215	4	-0.60162	0.99113	0.99093	0.999995	923	0	-0.60162	0	0	3.84079166666667	1
scaled	Mel202	UCHL5	8	0.022385	0.068125	0.334319	216	4	-0.59807	0.93848	0.93766	0.999995	841	0	-0.59807	0	0	3.77945833333333	1
scaled	Mel202	RPL6	3	0.024601	0.048688	0.256621	217	2	-0.96942	0.84478	0.84516	0.999995	740	0	-0.96942	0	0	4.86423611111111	1
scaled	Mel202	E2F3	7	0.026071	0.07641	0.371537	218	4	-0.63475	0.99936	0.99936	0.999995	979	0	-0.63475	0	0	4.18279166666667	1
scaled	Mel202	CRKL	8	0.027123	0.079979	0.387111	219	4	-0.40993	0.75013	0.74985	0.999995	665	0	-0.40993	0	0	1.39204166666667	1
scaled	Mel202	RAD17	6	0.027732	0.073421	0.358649	220	3	-0.41527	0.86386	0.86541	0.999995	760	0	-0.41527	0	0	2.44084722222222	1
scaled	Mel202	TBP	8	0.02842	0.082911	0.399482	221	4	-0.57223	0.73654	0.73596	0.999995	650	0	-0.57223	0	0	2.63541666666667	1
scaled	Mel202	PSMB6	8	0.030925	0.088721	0.423624	222	4	-0.33972	0.99856	0.99849	0.999995	969	0	-0.33972	0	0	3.64208333333333	1
scaled	Mel202	AKIRIN2	8	0.033234	0.094335	0.445655	223	4	-0.57318	0.99994	0.99994	0.999995	1013	0	-0.57318	0	0	3.37329166666667	1
scaled	Mel202	VPS26A	8	0.033339	0.094596	0.445655	224	3	-0.33	0.86155	0.861	0.999995	757	0	-0.33	0	0	3.26370833333333	1
scaled	Mel202	NRBP1	8	0.036881	0.10294	0.482805	225	4	-0.42095	0.92606	0.92532	0.999995	820	0	-0.42095	0	0	2.13616666666667	1
scaled	Mel202	STRIP1	8	0.037374	0.10413	0.486261	226	4	-0.43606	0.98561	0.9855	0.999995	909	0	-0.43606	0	0	1.283875	1
scaled	Mel202	ALAS1	16	0.039739	0.13942	0.610691	227	6	-0.49917	0.99781	0.9981	0.999995	956	0	-0.49917	0	0	2.03685416666667	1
scaled	Mel202	MED13	8	0.041036	0.11269	0.523906	228	4	-0.45248	0.99623	0.99618	0.999995	942	0	-0.45248	0	0	0.854416666666667	1
scaled	Mel202	CHMP1A	8	0.041558	0.11395	0.527455	229	3	-0.36384	0.9814	0.98101	0.999995	902	0	-0.36384	0	0	3.53608333333333	1
scaled	Mel202	RBM22	8	0.042097	0.11524	0.531102	230	4	-0.5554	0.96511	0.9647	0.999995	873	0	-0.5554	0	0	3.496625	1
scaled	Mel202	UNC45A	8	0.043721	0.11925	0.544832	231	4	-0.53295	0.96584	0.96532	0.999995	874	0	-0.53295	0	0	2.33566666666667	1
scaled	Mel202	POLD1	8	0.044773	0.12172	0.553754	232	4	-0.40885	0.20241	0.20328	0.999995	169	0	-0.40885	0	0	3.316125	1
scaled	Mel202	GATAD2A	8	0.045196	0.12282	0.556381	233	4	-0.55064	0.25074	0.25118	0.999995	216	0	-0.55064	0	0	1.41425	1
scaled	Mel202	GSDMD	8	0.045664	0.12392	0.558942	234	4	-0.58867	0.77675	0.77659	0.999995	682	0	-0.58867	0	0	1.91020833333333	1
scaled	Mel202	MRPL27	8	0.04604	0.12486	0.560811	235	4	-0.53242	0.99967	0.99956	0.999995	989	0	-0.53242	0	0	3.90833333333333	1
scaled	Mel202	UMPS	8	0.046894	0.12688	0.567469	236	4	-0.39602	0.48373	0.48392	0.999995	431	0	-0.39602	0	0	1.197125	1
scaled	Mel202	ARPC5L	8	0.04785	0.12919	0.575401	237	1	-0.14063	0.76963	0.76949	0.999995	680	0	-0.14063	0	0	1.26808333333333	1
scaled	Mel202	ANAPC4	8	0.048825	0.13142	0.582853	238	4	-0.52733	0.83225	0.83207	0.999995	729	0	-0.52733	0	0	3.85533333333333	1
scaled	Mel202	AHCYL1	8	0.050207	0.13499	0.596225	239	4	-0.44575	0.67022	0.67114	0.999995	592	0	-0.44575	0	0	1.15541666666667	1
scaled	Mel202	COPZ1	8	0.050506	0.13584	0.59749	240	4	-0.3886	0.21907	0.21941	0.999995	185	0	-0.3886	0	0	2.761375	1
scaled	Mel202	COQ10B	8	0.05263	0.14075	0.613435	241	4	-0.50948	0.99433	0.99426	0.999995	933	0	-0.50948	0	0	1.56341666666667	1
scaled	Mel202	RPL21	3	0.052645	0.093279	0.443391	242	1	-0.36229	0.97054	0.97016	0.999995	884	0	-0.36229	0	0	5.15245833333333	1
scaled	Mel202	VPS37A	8	0.052835	0.14121	0.613435	243	4	-0.55096	0.90658	0.90582	0.999995	798	0	-0.55096	0	0	3.16833333333333	1
scaled	Mel202	PFN1	7	0.059714	0.14217	0.615094	244	3	-0.37361	0.45687	0.45664	0.999995	393	0	-0.37361	0	0	1.63760119047619	1
scaled	Mel202	RPS28	3	0.069052	0.11865	0.544447	245	1	-0.19407	0.86335	0.8632	0.999995	759	0	-0.19407	0	0	4.31734722222222	1
scaled	Mel202	TOMM20	6	0.076116	0.16552	0.713213	246	2	-0.18032	0.1782	0.1764	0.999995	148	0	-0.18032	0	0	1.62629166666667	1
scaled	Mel202	TIMM23	6	0.081967	0.17554	0.753337	247	2	-0.41125	0.47647	0.47778	0.999995	420	0	-0.41125	0	0	2.45456944444444	1
scaled	Mel202	TREML4	7	0.093416	0.20007	0.855138	248	3	-0.22669	0.99804	0.99801	0.999995	961	0	-0.22669	0	0	0.475934523809524	1
scaled	Mel202	TCERG1	8	0.097108	0.2132	0.907611	249	3	-0.28998	0.52937	0.52933	0.999995	469	0	-0.28998	0	0	1.38275	1
scaled	Mel202	RP1	8	0.10431	0.22423	0.946965	250	2	-0.30931	0.23909	0.23977	0.999995	203	0	-0.30931	0	0	0.63425	1
scaled	Mel202	DNAJC19	6	0.11205	0.21742	0.921842	251	2	-0.30247	0.41903	0.41965	0.999995	367	0	-0.30247	0	0	1.70501388888889	1
scaled	Mel202	HNRNPH3	8	0.11512	0.24107	0.999995	252	3	-0.24285	0.85652	0.85636	0.999995	749	0	-0.24285	0	0	1.06629166666667	1
scaled	Mel202	RRM2B	16	0.11645	0.29894	0.999995	253	5	-0.43442	0.98887	0.98961	0.999995	916	0	-0.43442	0	0	2.10510416666667	1
scaled	Mel202	BECN1	8	0.11943	0.24753	0.999995	254	3	-0.27488	0.87254	0.87181	0.999995	767	0	-0.27488	0	0	1.56316666666667	1
scaled	Mel202	RNF10	8	0.12297	0.25311	0.999995	255	3	-0.44894	0.98776	0.98759	0.999995	912	0	-0.44894	0	0	1.93170833333333	1
scaled	Mel202	CLASP1	8	0.13019	0.26386	0.999995	256	3	-0.47979	0.41938	0.41908	0.999995	368	0	-0.47979	0	0	1.41533333333333	1
scaled	Mel202	HNRNPF	8	0.13517	0.27121	0.999995	257	3	-0.38294	0.84868	0.84858	0.999995	742	0	-0.38294	0	0	1.376875	1
scaled	Mel202	ALG14	8	0.13627	0.27292	0.999995	258	3	-0.2541	0.96024	0.95957	0.999995	867	0	-0.2541	0	0	2.59845833333333	1
scaled	Mel202	BZW2	8	0.13759	0.27493	0.999995	259	3	-0.48586	0.99797	0.99795	0.999995	957	0	-0.48586	0	0	1.56429166666667	1
scaled	Mel202	SOX9	8	0.14471	0.28535	0.999995	260	3	-0.429	0.7301	0.72975	0.999995	646	0	-0.429	0	0	1.55595833333333	1
scaled	Mel202	NBEAL1	8	0.14896	0.29167	0.999995	261	2	-0.12061	0.78898	0.7888	0.999995	695	0	-0.12061	0	0	1.707625	1
scaled	Mel202	CBLL1	8	0.15129	0.29535	0.999995	262	3	-0.34305	0.16659	0.16729	0.999995	138	0	-0.34305	0	0	0.392625	1
scaled	Mel202	S1PR4	8	0.15138	0.29548	0.999995	263	1	-0.24831	0.65767	0.65872	0.999995	575	0	-0.24831	0	0	1.57229166666667	1
scaled	Mel202	TIMP2	8	0.15521	0.3011	0.999995	264	3	-0.18549	0.96819	0.96751	0.999995	878	0	-0.18549	0	0	0.539125	1
scaled	Mel202	TSPO2	8	0.16143	0.30992	0.999995	265	2	-0.18686	0.52112	0.52131	0.999995	459	0	-0.18686	0	0	0.217208333333333	1
scaled	Mel202	NUMBL	8	0.16738	0.31833	0.999995	266	1	-0.063886	0.74114	0.74033	0.999995	656	0	-0.063886	0	0	0.479958333333333	1
scaled	Mel202	SEPHS2	8	0.16839	0.31967	0.999995	267	3	-0.1778	0.9623	0.96159	0.999995	868	0	-0.1778	0	0	0.112083333333333	1
scaled	Mel202	RSBN1L	8	0.17175	0.32467	0.999995	268	3	-0.46004	0.99976	0.9997	0.999995	995	0	-0.46004	0	0	1.63391666666667	1
scaled	Mel202	EIF3L	8	0.17213	0.32517	0.999995	269	2	-0.33747	0.95225	0.95169	0.999995	854	0	-0.33747	0	0	2.3705	1
scaled	Mel202	EFR3A	8	0.17465	0.32868	0.999995	270	3	-0.27366	0.24566	0.24593	0.999995	209	0	-0.27366	0	0	0.91075	1
scaled	Mel202	SLC32A1	8	0.17685	0.3318	0.999995	271	2	-0.10444	0.98237	0.98207	0.999995	905	0	-0.10444	0	0	0.748166666666667	1
scaled	Mel202	CAP1	8	0.17709	0.33215	0.999995	272	3	-0.38478	0.35387	0.35408	0.999995	311	0	-0.38478	0	0	1.116625	1
scaled	Mel202	ZNF34	8	0.18968	0.35111	0.999995	273	3	-0.52412	0.97087	0.97026	0.999995	886	0	-0.52412	0	0	2.09020833333333	1
scaled	Mel202	BRD8	8	0.18994	0.35144	0.999995	274	3	-0.40346	0.70356	0.70414	0.999995	624	0	-0.40346	0	0	2.14345833333333	1
scaled	Mel202	MORF4L2	8	0.19044	0.35217	0.999995	275	3	-0.42334	0.9995	0.99941	0.999995	982	0	-0.42334	0	0	1.45566666666667	1
scaled	Mel202	LOR	8	0.1927	0.35537	0.999995	276	3	-0.23502	0.95762	0.95684	0.999995	863	0	-0.23502	0	0	0.0527916666666667	1
scaled	Mel202	IMPDH2	8	0.19496	0.35875	0.999995	277	3	-0.39186	0.96365	0.96306	0.999995	870	0	-0.39186	0	0	1.2105	1
scaled	Mel202	GRHL2	8	0.21982	0.38044	0.999995	278	1	-0.21577	0.96396	0.96346	0.999995	871	0	-0.21577	0	0	1.365125	1
scaled	Mel202	CCT6B	8	0.23157	0.39036	0.999995	279	2	-0.15005	0.36772	0.36763	0.999995	321	0	-0.15005	0	0	-0.255833333333333	0
scaled	Mel202	MYBL2	8	0.24457	0.40127	0.999995	280	2	-0.45698	0.80445	0.80461	0.999995	711	0	-0.45698	0	0	1.22133333333333	1
scaled	Mel202	FOXK2	8	0.26009	0.41508	0.999995	281	2	-0.36922	0.99369	0.99371	0.999995	930	0	-0.36922	0	0	2.20058333333333	1
scaled	Mel202	PCGF1	8	0.26132	0.41623	0.999995	282	2	-0.22016	0.65327	0.6542	0.999995	568	0	-0.22016	0	0	0.743916666666667	1
scaled	Mel202	SBF1	7	0.2616	0.39731	0.999995	283	2	-0.10745	0.663	0.66214	0.999995	582	0	-0.10745	0	0	0.0594107142857144	1
scaled	Mel202	NR2E1	8	0.26294	0.41767	0.999995	284	1	0.046467	0.25937	0.25985	0.999995	225	0	0.046467	0	0	-1.15875	0
scaled	Mel202	H2AFX	8	0.30126	0.4508	0.999995	285	2	-0.10119	0.48321	0.48347	0.999995	430	0	-0.10119	0	0	0.726291666666667	1
scaled	Mel202	ESRP1	8	0.31576	0.46408	0.999995	286	2	-0.30791	0.97728	0.9768	0.999995	896	0	-0.30791	0	0	0.828833333333333	1
scaled	Mel202	TBC1D26	6	0.32522	0.45456	0.999995	287	2	-0.17018	0.47809	0.47943	0.999995	423	0	-0.17018	0	0	0.644458333333333	1
scaled	Mel202	CSTF2T	8	0.33644	0.48254	0.999995	288	2	-0.17946	0.52599	0.52588	0.999995	467	0	-0.17946	0	0	0.339208333333333	1
scaled	Mel202	GJA8	8	0.34971	0.49478	0.999995	289	2	-0.13475	0.88488	0.8846	0.999995	781	0	-0.13475	0	0	-0.0587083333333334	0
scaled	Mel202	CELA2A	8	0.35005	0.49506	0.999995	290	2	-0.11285	0.56922	0.56939	0.999995	496	0	-0.11285	0	0	-0.0527916666666666	0
scaled	Mel202	GXYLT1	8	0.35069	0.49582	0.999995	291	1	-0.097583	0.74651	0.74587	0.999995	660	0	-0.097583	0	0	0.0217083333333334	1
scaled	Mel202	RPRD1A	8	0.3583	0.50263	0.999995	292	1	-0.054889	0.68236	0.68324	0.999995	607	0	-0.054889	0	0	-0.502333333333333	0
scaled	Mel202	CHRNB3	8	0.36075	0.50465	0.999995	293	2	-0.2373	0.56833	0.56855	0.999995	494	0	-0.2373	0	0	-0.362083333333333	0
scaled	Mel202	VANGL2	8	0.36406	0.50791	0.999995	294	2	-0.24844	0.85273	0.85268	0.999995	746	0	-0.24844	0	0	0.25475	1
scaled	Mel202	ZG16	8	0.36846	0.51175	0.999995	295	2	-0.17193	0.6394	0.64038	0.999995	553	0	-0.17193	0	0	-0.536583333333333	0
scaled	Mel202	AP1G2	8	0.37516	0.51809	0.999995	296	1	-0.10272	0.8787	0.87795	0.999995	773	0	-0.10272	0	0	0.547458333333333	1
scaled	Mel202	MBD3L1	8	0.37653	0.51917	0.999995	297	2	-0.16399	0.73885	0.73818	0.999995	653	0	-0.16399	0	0	-1.50108333333333	0
scaled	Mel202	MCPH1	8	0.38165	0.52382	0.999995	298	2	-0.18523	0.38253	0.38273	0.999995	336	0	-0.18523	0	0	0.114875	1
scaled	Mel202	PTPN11	7	0.38425	0.52201	0.999995	299	2	-0.2093	0.93531	0.93464	0.999995	835	0	-0.2093	0	0	-0.0473511904761903	0
scaled	Mel202	PHLDA1	8	0.38557	0.52742	0.999995	300	1	-0.089072	0.014341	0.014062	0.999995	8	0	-0.089072	0	0	-0.536875	0
scaled	Mel202	MTMR4	8	0.38676	0.52854	0.999995	301	2	-0.34242	0.5221	0.52221	0.999995	461	0	-0.34242	0	0	0.731291666666667	1
scaled	Mel202	FKBP9	7	0.3888	0.52647	0.999995	302	2	-0.12561	0.64597	0.645	0.999995	559	0	-0.12561	0	0	-0.127494047619048	0
scaled	Mel202	CRK	8	0.3966	0.53798	0.999995	303	2	-0.43708	0.99646	0.99639	0.999995	944	0	-0.43708	0	0	0.88325	1
scaled	Mel202	MED26	8	0.40023	0.54145	0.999995	304	2	-0.32694	0.99046	0.99023	0.999995	921	0	-0.32694	0	0	1.41266666666667	1
scaled	Mel202	RNF2	7	0.40111	0.53858	0.999995	305	2	-0.18576	0.36654	0.36687	0.999995	319	0	-0.18576	0	0	-0.664970238095238	0
scaled	Mel202	ADSS	7	0.40175	0.5392	0.999995	306	2	-0.35863	0.50066	0.4997	0.999995	442	0	-0.35863	0	0	0.341410714285714	1
scaled	Mel202	NCOR2	8	0.40313	0.54405	0.999995	307	2	-0.37939	0.92979	0.92902	0.999995	826	0	-0.37939	0	0	0.977458333333333	1
scaled	Mel202	WRN	8	0.40676	0.54753	0.999995	308	2	-0.35376	0.94924	0.94877	0.999995	851	0	-0.35376	0	0	0.892041666666667	1
scaled	Mel202	TBC1D28	7	0.41143	0.54984	0.999995	309	2	-0.39103	0.46883	0.46882	0.999995	408	0	-0.39103	0	0	1.20569642857143	1
scaled	Mel202	SMARCC1	8	0.41399	0.55415	0.999995	310	2	-0.30632	0.80198	0.80179	0.999995	707	0	-0.30632	0	0	0.588875	1
scaled	Mel202	ACTL7A	8	0.41795	0.55782	0.999995	311	2	-0.092335	0.49099	0.49122	0.999995	436	0	-0.092335	0	0	-1.36	0
scaled	Mel202	RPL3L	8	0.41939	0.5592	0.999995	312	2	-0.17007	0.93282	0.932	0.999995	831	0	-0.17007	0	0	-0.542666666666667	0
scaled	Mel202	ZNRF4	8	0.424	0.5634	0.999995	313	1	-0.090073	0.53081	0.53077	0.999995	471	0	-0.090073	0	0	-1.268375	0
scaled	Mel202	PRG3	8	0.42514	0.56467	0.999995	314	2	-0.049477	0.076022	0.07528	0.999995	59	0	-0.049477	0	0	-1.54695833333333	0
scaled	Mel202	LIF	8	0.42686	0.56638	0.999995	315	1	-0.084738	0.39882	0.39903	0.999995	351	0	-0.084738	0	0	-0.748833333333333	0
scaled	Mel202	SPATA16	8	0.4273	0.56679	0.999995	316	2	-0.041375	0.37454	0.37444	0.999995	327	0	-0.041375	0	0	-1.35716666666667	0
scaled	Mel202	DDX17	8	0.4298	0.5692	0.999995	317	2	-0.078405	0.64206	0.64315	0.999995	555	0	-0.078405	0	0	-0.08325	0
scaled	Mel202	TUBB2B	6	0.43266	0.5161	0.999995	318	1	-0.20235	0.90804	0.90942	0.999995	802	0	-0.20235	0	0	0.714902777777778	1
scaled	Mel202	CCNE2	8	0.43588	0.57504	0.999995	319	2	-0.30356	0.69969	0.70008	0.999995	619	0	-0.30356	0	0	0.395791666666667	1
scaled	Mel202	PRKAB1	8	0.43802	0.57736	0.999995	320	2	-0.23835	0.88045	0.87968	0.999995	775	0	-0.23835	0	0	0.0267916666666668	1
scaled	Mel202	RHBDF1	8	0.43873	0.57798	0.999995	321	2	-0.32383	0.99884	0.99883	0.999995	970	0	-0.32383	0	0	1.47841666666667	1
scaled	Mel202	BICD2	8	0.44101	0.58006	0.999995	322	1	-0.051233	0.24711	0.24735	0.999995	211	0	-0.051233	0	0	-0.5885	0
scaled	Mel202	IRF6	8	0.44442	0.58335	0.999995	323	2	-0.19848	0.57674	0.57686	0.999995	504	0	-0.19848	0	0	-0.0668333333333333	0
scaled	Mel202	ANKRD10	8	0.44547	0.58442	0.999995	324	1	-0.049832	0.19705	0.19756	0.999995	165	0	-0.049832	0	0	-0.454708333333333	0
scaled	Mel202	RIC8B	8	0.44903	0.58774	0.999995	325	2	-0.22526	0.63131	0.63188	0.999995	542	0	-0.22526	0	0	-0.236166666666667	0
scaled	Mel202	ADGRG7	8	0.45009	0.58865	0.999995	326	2	-0.025897	0.47426	0.47444	0.999995	416	0	-0.025897	0	0	-1.41016666666667	0
scaled	Mel202	TMEM30A	8	0.4508	0.58927	0.999995	327	2	-0.28312	0.99779	0.99778	0.999995	955	0	-0.28312	0	0	0.759541666666667	1
scaled	Mel202	CDK8	8	0.45609	0.59433	0.999995	328	2	-0.29481	0.99601	0.99597	0.999995	941	0	-0.29481	0	0	1.16029166666667	1
scaled	Mel202	KRT25	8	0.4568	0.59503	0.999995	329	2	-0.043976	0.74	0.73923	0.999995	655	0	-0.043976	0	0	-1.77541666666667	0
scaled	Mel202	GPR183	8	0.46355	0.6016	0.999995	330	1	0.056978	0.11942	0.11998	0.999995	94	0	0.056978	0	0	-2.03970833333333	0
scaled	Mel202	ATAD2	8	0.46663	0.60467	0.999995	331	2	-0.27228	0.90935	0.90861	0.999995	806	0	-0.27228	0	0	0.572166666666667	1
scaled	Mel202	MBTD1	8	0.47082	0.60866	0.999995	332	2	-0.29635	0.69279	0.69357	0.999995	615	0	-0.29635	0	0	0.360541666666667	1
scaled	Mel202	NDE1	8	0.47256	0.61033	0.999995	333	2	-0.30643	0.46193	0.46224	0.999995	400	0	-0.30643	0	0	-0.0985416666666667	0
scaled	Mel202	FRS3	8	0.47396	0.61184	0.999995	334	2	-0.13322	0.94181	0.94095	0.999995	848	0	-0.13322	0	0	0.0265833333333335	1
scaled	Mel202	RING1	8	0.475	0.61272	0.999995	335	2	-0.16916	0.067298	0.066407	0.999995	51	0	-0.16916	0	0	-0.665791666666667	0
scaled	Mel202	SAMD4B	8	0.47916	0.61661	0.999995	336	2	-0.28309	0.78024	0.78012	0.999995	687	0	-0.28309	0	0	-0.0948333333333333	0
scaled	Mel202	RANBP9	8	0.48159	0.61897	0.999995	337	2	-0.38803	0.32801	0.32837	0.999995	290	0	-0.38803	0	0	0.578416666666667	1
scaled	Mel202	KCNG4	8	0.48642	0.62359	0.999995	338	2	0.0026992	0.33521	0.33526	0.999995	297	0	0.0026992	0	0	-1.74133333333333	0
